Earthx Earthy Earthz Sunx Suny Sunz 
-0.2669 0.963737 0 0 0 0 
-0.27295 0.962041 0 0 0 0 
-0.278989 0.960307 0 0 0 0 
-0.285018 0.958536 0 0 0 0 
-0.291034 0.956726 0 0 0 0 
-0.29704 0.954878 0 0 0 0 
-0.303034 0.952993 0 0 0 0 
-0.309015 0.951071 0 0 0 0 
-0.314985 0.94911 0 0 0 0 
-0.320942 0.947113 0 0 0 0 
-0.326886 0.945078 0 0 0 0 
-0.332818 0.943005 0 0 0 0 
-0.338736 0.940895 0 0 0 0 
-0.344641 0.938749 0 0 0 0 
-0.350533 0.936565 0 0 0 0 
-0.35641 0.934344 0 0 0 0 
-0.362274 0.932086 0 0 0 0 
-0.368123 0.929792 0 0 0 0 
-0.373957 0.92746 0 0 0 0 
-0.379777 0.925093 0 0 0 0 
-0.385582 0.922688 0 0 0 0 
-0.391372 0.920248 0 0 0 0 
-0.397146 0.91777 0 0 0 0 
-0.402905 0.915257 0 0 0 0 
-0.408647 0.912708 0 0 0 0 
-0.414374 0.910122 0 0 0 0 
-0.420084 0.907501 0 0 0 0 
-0.425778 0.904843 0 0 0 0 
-0.431454 0.90215 0 0 0 0 
-0.437114 0.899422 0 0 0 0 
-0.442756 0.896658 0 0 0 0 
-0.448381 0.893858 0 0 0 0 
-0.453989 0.891024 0 0 0 0 
-0.459578 0.888154 0 0 0 0 
-0.465149 0.885249 0 0 0 0 
-0.470702 0.882309 0 0 0 0 
-0.476236 0.879334 0 0 0 0 
-0.481752 0.876324 0 0 0 0 
-0.487248 0.87328 0 0 0 0 
-0.492726 0.870202 0 0 0 0 
-0.498183 0.867089 0 0 0 0 
-0.503622 0.863942 0 0 0 0 
-0.50904 0.86076 0 0 0 0 
-0.514438 0.857545 0 0 0 0 
-0.519816 0.854296 0 0 0 0 
-0.525173 0.851013 0 0 0 0 
-0.53051 0.847697 0 0 0 0 
-0.535825 0.844347 0 0 0 0 
-0.54112 0.840964 0 0 0 0 
-0.546393 0.837547 0 0 0 0 
-0.551644 0.834098 0 0 0 0 
-0.556874 0.830615 0 0 0 0 
-0.562082 0.8271 0 0 0 0 
-0.567268 0.823552 0 0 0 0 
-0.572431 0.819972 0 0 0 0 
-0.577571 0.816359 0 0 0 0 
-0.582689 0.812714 0 0 0 0 
-0.587784 0.809037 0 0 0 0 
-0.592856 0.805328 0 0 0 0 
-0.597904 0.801588 0 0 0 0 
-0.602928 0.797815 0 0 0 0 
-0.607929 0.794011 0 0 0 0 
-0.612906 0.790176 0 0 0 0 
-0.617859 0.78631 0 0 0 0 
-0.622787 0.782412 0 0 0 0 
-0.62769 0.778484 0 0 0 0 
-0.632569 0.774525 0 0 0 0 
-0.637423 0.770535 0 0 0 0 
-0.642252 0.766515 0 0 0 0 
-0.647055 0.762465 0 0 0 0 
-0.651833 0.758384 0 0 0 0 
-0.656585 0.754274 0 0 0 0 
-0.661311 0.750134 0 0 0 0 
-0.666011 0.745964 0 0 0 0 
-0.670685 0.741765 0 0 0 0 
-0.675332 0.737536 0 0 0 0 
-0.679953 0.733278 0 0 0 0 
-0.684547 0.728992 0 0 0 0 
-0.689113 0.724676 0 0 0 0 
-0.693653 0.720333 0 0 0 0 
-0.698165 0.71596 0 0 0 0 
-0.70265 0.711559 0 0 0 0 
-0.707107 0.707131 0 0 0 0 
-0.711536 0.702674 0 0 0 0 
-0.715936 0.69819 0 0 0 0 
-0.720309 0.693678 0 0 0 0 
-0.724653 0.689138 0 0 0 0 
-0.728969 0.684572 0 0 0 0 
-0.733256 0.679978 0 0 0 0 
-0.737513 0.675358 0 0 0 0 
-0.741742 0.670711 0 0 0 0 
-0.745942 0.666037 0 0 0 0 
-0.750112 0.661337 0 0 0 0 
-0.754252 0.656611 0 0 0 0 
-0.758363 0.65186 0 0 0 0 
-0.762443 0.647082 0 0 0 0 
-0.766494 0.642279 0 0 0 0 
-0.770514 0.63745 0 0 0 0 
-0.774504 0.632597 0 0 0 0 
-0.778463 0.627718 0 0 0 0 
-0.782392 0.622815 0 0 0 0 
-0.78629 0.617887 0 0 0 0 
-0.790156 0.612934 0 0 0 0 
-0.793992 0.607958 0 0 0 0 
-0.797796 0.602957 0 0 0 0 
-0.801569 0.597933 0 0 0 0 
-0.80531 0.592885 0 0 0 0 
-0.809019 0.587813 0 0 0 0 
-0.812696 0.582719 0 0 0 0 
-0.816341 0.577601 0 0 0 0 
-0.819954 0.57246 0 0 0 0 
-0.823535 0.567297 0 0 0 0 
-0.827083 0.562112 0 0 0 0 
-0.830598 0.556904 0 0 0 0 
-0.834081 0.551675 0 0 0 0 
-0.837531 0.546423 0 0 0 0 
-0.840947 0.541151 0 0 0 0 
-0.844331 0.535856 0 0 0 0 
-0.847681 0.530541 0 0 0 0 
-0.850998 0.525204 0 0 0 0 
-0.854281 0.519847 0 0 0 0 
-0.85753 0.51447 0 0 0 0 
-0.860745 0.509072 0 0 0 0 
-0.863927 0.503654 0 0 0 0 
-0.867074 0.498216 0 0 0 0 
-0.870188 0.492758 0 0 0 0 
-0.873266 0.487281 0 0 0 0 
-0.876311 0.481785 0 0 0 0 
-0.879321 0.476269 0 0 0 0 
-0.882296 0.470735 0 0 0 0 
-0.885236 0.465183 0 0 0 0 
-0.888141 0.459612 0 0 0 0 
-0.891011 0.454022 0 0 0 0 
-0.893846 0.448415 0 0 0 0 
-0.896646 0.44279 0 0 0 0 
-0.89941 0.437148 0 0 0 0 
-0.902139 0.431488 0 0 0 0 
-0.904833 0.425812 0 0 0 0 
-0.90749 0.420118 0 0 0 0 
-0.910112 0.414408 0 0 0 0 
-0.912697 0.408682 0 0 0 0 
-0.915247 0.40294 0 0 0 0 
-0.917761 0.397181 0 0 0 0 
-0.920238 0.391407 0 0 0 0 
-0.922679 0.385618 0 0 0 0 
-0.925084 0.379813 0 0 0 0 
-0.927452 0.373993 0 0 0 0 
-0.929783 0.368159 0 0 0 0 
-0.932078 0.36231 0 0 0 0 
-0.934336 0.356446 0 0 0 0 
-0.936557 0.350569 0 0 0 0 
-0.938742 0.344678 0 0 0 0 
-0.940889 0.338773 0 0 0 0 
-0.942999 0.332855 0 0 0 0 
-0.945071 0.326923 0 0 0 0 
-0.947107 0.320979 0 0 0 0 
-0.949105 0.315022 0 0 0 0 
-0.951065 0.309053 0 0 0 0 
-0.952988 0.303071 0 0 0 0 
-0.954874 0.297077 0 0 0 0 
-0.956721 0.291072 0 0 0 0 
-0.958531 0.285055 0 0 0 0 
-0.960303 0.279027 0 0 0 0 
-0.962037 0.272988 0 0 0 0 
-0.963734 0.266939 0 0 0 0 
-0.965392 0.260878 0 0 0 0 
-0.967012 0.254808 0 0 0 0 
-0.968594 0.248727 0 0 0 0 
-0.970137 0.242636 0 0 0 0 
-0.971643 0.236536 0 0 0 0 
-0.97311 0.230427 0 0 0 0 
-0.974538 0.224308 0 0 0 0 
-0.975928 0.218181 0 0 0 0 
-0.97728 0.212045 0 0 0 0 
-0.978593 0.2059 0 0 0 0 
-0.979867 0.199748 0 0 0 0 
-0.981103 0.193588 0 0 0 0 
-0.9823 0.18742 0 0 0 0 
-0.983458 0.181244 0 0 0 0 
-0.984577 0.175062 0 0 0 0 
-0.985658 0.168872 0 0 0 0 
-0.986699 0.162676 0 0 0 0 
-0.987702 0.156473 0 0 0 0 
-0.988666 0.150265 0 0 0 0 
-0.98959 0.14405 0 0 0 0 
-0.990476 0.137829 0 0 0 0 
-0.991322 0.131604 0 0 0 0 
-0.99213 0.125373 0 0 0 0 
-0.992898 0.119137 0 0 0 0 
-0.993627 0.112896 0 0 0 0 
-0.994316 0.106651 0 0 0 0 
-0.994967 0.100402 0 0 0 0 
-0.995578 0.0941482 0 0 0 0 
-0.99615 0.0878912 0 0 0 0 
-0.996682 0.0816307 0 0 0 0 
-0.997176 0.075367 0 0 0 0 
-0.997629 0.0691004 0 0 0 0 
-0.998044 0.062831 0 0 0 0 
-0.998419 0.0565591 0 0 0 0 
-0.998755 0.0502849 0 0 0 0 
-0.999051 0.0440088 0 0 0 0 
-0.999308 0.037731 0 0 0 0 
-0.999525 0.0314517 0 0 0 0 
-0.999703 0.0251711 0 0 0 0 
-0.999841 0.0188895 0 0 0 0 
-0.99994 0.0126072 0 0 0 0 
-1 0.0063244 0 0 0 0 
-1.00002 4.13415e-05 0 0 0 0 
-1 -0.00624172 0 0 0 0 
-0.999941 -0.0125245 0 0 0 0 
-0.999843 -0.0188069 0 0 0 0 
-0.999705 -0.0250884 0 0 0 0 
-0.999528 -0.031369 0 0 0 0 
-0.999311 -0.0376484 0 0 0 0 
-0.999055 -0.0439262 0 0 0 0 
-0.998759 -0.0502024 0 0 0 0 
-0.998424 -0.0564765 0 0 0 0 
-0.998049 -0.0627484 0 0 0 0 
-0.997635 -0.0690179 0 0 0 0 
-0.997182 -0.0752846 0 0 0 0 
-0.996689 -0.0815483 0 0 0 0 
-0.996157 -0.0878089 0 0 0 0 
-0.995586 -0.0940659 0 0 0 0 
-0.994975 -0.100319 0 0 0 0 
-0.994325 -0.106569 0 0 0 0 
-0.993636 -0.112814 0 0 0 0 
-0.992908 -0.119055 0 0 0 0 
-0.99214 -0.125291 0 0 0 0 
-0.991333 -0.131522 0 0 0 0 
-0.990487 -0.137748 0 0 0 0 
-0.989602 -0.143968 0 0 0 0 
-0.988678 -0.150183 0 0 0 0 
-0.987715 -0.156392 0 0 0 0 
-0.986713 -0.162594 0 0 0 0 
-0.985672 -0.168791 0 0 0 0 
-0.984592 -0.17498 0 0 0 0 
-0.983473 -0.181163 0 0 0 0 
-0.982315 -0.187338 0 0 0 0 
-0.981119 -0.193506 0 0 0 0 
-0.979884 -0.199667 0 0 0 0 
-0.97861 -0.20582 0 0 0 0 
-0.977297 -0.211964 0 0 0 0 
-0.975946 -0.2181 0 0 0 0 
-0.974557 -0.224228 0 0 0 0 
-0.973129 -0.230346 0 0 0 0 
-0.971662 -0.236456 0 0 0 0 
-0.970157 -0.242556 0 0 0 0 
-0.968614 -0.248647 0 0 0 0 
-0.967033 -0.254728 0 0 0 0 
-0.965413 -0.260798 0 0 0 0 
-0.963756 -0.266859 0 0 0 0 
-0.96206 -0.272909 0 0 0 0 
-0.960326 -0.278948 0 0 0 0 
-0.958555 -0.284976 0 0 0 0 
-0.956745 -0.290993 0 0 0 0 
-0.954898 -0.296998 0 0 0 0 
-0.953013 -0.302992 0 0 0 0 
-0.951091 -0.308974 0 0 0 0 
-0.949131 -0.314943 0 0 0 0 
-0.947133 -0.320901 0 0 0 0 
-0.945098 -0.326845 0 0 0 0 
-0.943026 -0.332777 0 0 0 0 
-0.940917 -0.338695 0 0 0 0 
-0.93877 -0.3446 0 0 0 0 
-0.936586 -0.350491 0 0 0 0 
-0.934366 -0.356369 0 0 0 0 
-0.932108 -0.362233 0 0 0 0 
-0.929814 -0.368082 0 0 0 0 
-0.927483 -0.373916 0 0 0 0 
-0.925115 -0.379736 0 0 0 0 
-0.922711 -0.385541 0 0 0 0 
-0.920271 -0.391331 0 0 0 0 
-0.917794 -0.397105 0 0 0 0 
-0.915281 -0.402864 0 0 0 0 
-0.912731 -0.408607 0 0 0 0 
-0.910146 -0.414333 0 0 0 0 
-0.907525 -0.420043 0 0 0 0 
-0.904868 -0.425737 0 0 0 0 
-0.902175 -0.431414 0 0 0 0 
-0.899447 -0.437074 0 0 0 0 
-0.896683 -0.442716 0 0 0 0 
-0.893883 -0.448341 0 0 0 0 
-0.891049 -0.453949 0 0 0 0 
-0.888179 -0.459538 0 0 0 0 
-0.885274 -0.465109 0 0 0 0 
-0.882334 -0.470662 0 0 0 0 
-0.87936 -0.476197 0 0 0 0 
-0.876351 -0.481712 0 0 0 0 
-0.873307 -0.487209 0 0 0 0 
-0.870228 -0.492686 0 0 0 0 
-0.867116 -0.498144 0 0 0 0 
-0.863969 -0.503582 0 0 0 0 
-0.860788 -0.509 0 0 0 0 
-0.857573 -0.514399 0 0 0 0 
-0.854324 -0.519777 0 0 0 0 
-0.851041 -0.525134 0 0 0 0 
-0.847725 -0.530471 0 0 0 0 
-0.844375 -0.535786 0 0 0 0 
-0.840992 -0.541081 0 0 0 0 
-0.837576 -0.546354 0 0 0 0 
-0.834127 -0.551606 0 0 0 0 
-0.830644 -0.556836 0 0 0 0 
-0.827129 -0.562044 0 0 0 0 
-0.823582 -0.567229 0 0 0 0 
-0.820002 -0.572393 0 0 0 0 
-0.816389 -0.577533 0 0 0 0 
-0.812744 -0.582651 0 0 0 0 
-0.809067 -0.587746 0 0 0 0 
-0.805359 -0.592818 0 0 0 0 
-0.801618 -0.597866 0 0 0 0 
-0.797846 -0.602891 0 0 0 0 
-0.794042 -0.607892 0 0 0 0 
-0.790207 -0.612869 0 0 0 0 
-0.786341 -0.617822 0 0 0 0 
-0.782443 -0.62275 0 0 0 0 
-0.778515 -0.627654 0 0 0 0 
-0.774556 -0.632533 0 0 0 0 
-0.770567 -0.637387 0 0 0 0 
-0.766547 -0.642215 0 0 0 0 
-0.762497 -0.647019 0 0 0 0 
-0.758416 -0.651797 0 0 0 0 
-0.754306 -0.656549 0 0 0 0 
-0.750166 -0.661275 0 0 0 0 
-0.745997 -0.665976 0 0 0 0 
-0.741798 -0.670649 0 0 0 0 
-0.737569 -0.675297 0 0 0 0 
-0.733312 -0.679918 0 0 0 0 
-0.729025 -0.684512 0 0 0 0 
-0.72471 -0.689078 0 0 0 0 
-0.720366 -0.693618 0 0 0 0 
-0.715994 -0.69813 0 0 0 0 
-0.711594 -0.702615 0 0 0 0 
-0.707165 -0.707072 0 0 0 0 
-0.702709 -0.711501 0 0 0 0 
-0.698224 -0.715902 0 0 0 0 
-0.693713 -0.720275 0 0 0 0 
-0.689173 -0.72462 0 0 0 0 
-0.684607 -0.728935 0 0 0 0 
-0.680014 -0.733222 0 0 0 0 
-0.675393 -0.73748 0 0 0 0 
-0.670746 -0.741709 0 0 0 0 
-0.666073 -0.745909 0 0 0 0 
-0.661373 -0.750079 0 0 0 0 
-0.656647 -0.754219 0 0 0 0 
-0.651896 -0.75833 0 0 0 0 
-0.647118 -0.762411 0 0 0 0 
-0.642315 -0.766462 0 0 0 0 
-0.637487 -0.770482 0 0 0 0 
-0.632633 -0.774472 0 0 0 0 
-0.627755 -0.778432 0 0 0 0 
-0.622851 -0.782361 0 0 0 0 
-0.617924 -0.786258 0 0 0 0 
-0.612971 -0.790125 0 0 0 0 
-0.607995 -0.793961 0 0 0 0 
-0.602994 -0.797765 0 0 0 0 
-0.59797 -0.801538 0 0 0 0 
-0.592922 -0.805279 0 0 0 0 
-0.587851 -0.808989 0 0 0 0 
-0.582756 -0.812666 0 0 0 0 
-0.577639 -0.816312 0 0 0 0 
-0.572499 -0.819925 0 0 0 0 
-0.567336 -0.823505 0 0 0 0 
-0.56215 -0.827054 0 0 0 0 
-0.556943 -0.830569 0 0 0 0 
-0.551713 -0.834052 0 0 0 0 
-0.546462 -0.837502 0 0 0 0 
-0.541189 -0.840919 0 0 0 0 
-0.535895 -0.844303 0 0 0 0 
-0.53058 -0.847653 0 0 0 0 
-0.525243 -0.85097 0 0 0 0 
-0.519886 -0.854253 0 0 0 0 
-0.514509 -0.857503 0 0 0 0 
-0.509111 -0.860718 0 0 0 0 
-0.503693 -0.8639 0 0 0 0 
-0.498255 -0.867048 0 0 0 0 
-0.492798 -0.870161 0 0 0 0 
-0.487321 -0.87324 0 0 0 0 
-0.481824 -0.876284 0 0 0 0 
-0.476309 -0.879294 0 0 0 0 
-0.470775 -0.88227 0 0 0 0 
-0.465223 -0.88521 0 0 0 0 
-0.459652 -0.888116 0 0 0 0 
-0.454062 -0.890986 0 0 0 0 
-0.448455 -0.893821 0 0 0 0 
-0.442831 -0.896621 0 0 0 0 
-0.437188 -0.899386 0 0 0 0 
-0.431529 -0.902115 0 0 0 0 
-0.425852 -0.904808 0 0 0 0 
-0.420159 -0.907466 0 0 0 0 
-0.414449 -0.910088 0 0 0 0 
-0.408723 -0.912674 0 0 0 0 
-0.40298 -0.915224 0 0 0 0 
-0.397222 -0.917738 0 0 0 0 
-0.391448 -0.920215 0 0 0 0 
-0.385658 -0.922656 0 0 0 0 
-0.379854 -0.925061 0 0 0 0 
-0.374034 -0.92743 0 0 0 0 
-0.3682 -0.929761 0 0 0 0 
-0.362351 -0.932056 0 0 0 0 
-0.356487 -0.934314 0 0 0 0 
-0.35061 -0.936536 0 0 0 0 
-0.344719 -0.93872 0 0 0 0 
-0.338814 -0.940867 0 0 0 0 
-0.332896 -0.942978 0 0 0 0 
